zone_id,exact_occ_volume_mm3,tet10_q8_integrated_volume_mm3,relative_error,credit,warning
H1-SINGULAR-RIM-BACK,8.75637807312863,8.75629411120434,9.588659099504963e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H1-SINGULAR-RIM-FRONT,8.756378073128596,8.756300650548617,8.841849830206266e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H2-LIGAMENT,316.782495224727,316.7825813531035,2.718848984712428e-07,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H2-SINGULAR-RIM-BACK,8.75637807312863,8.756294111008518,9.588681462863836e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H2-SINGULAR-RIM-FRONT,8.756378073128595,8.756307715522338,8.035012384005371e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H3-LIGAMENT,316.782495224727,316.7825801353755,2.6804084759969775e-07,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H3-SINGULAR-RIM-BACK,8.75637807312863,8.756294111008518,9.588681462863836e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H3-SINGULAR-RIM-FRONT,8.756378073128595,8.756298495825057,9.08792458174101e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H4-LIGAMENT,316.782495224727,316.7825807702758,2.7004506278948256e-07,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H4-SINGULAR-RIM-BACK,8.75637807312863,8.756294111008518,9.588681462863836e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H4-SINGULAR-RIM-FRONT,8.756378073128595,8.756311257367344,7.630524937695009e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
