scope,zone_id,bin_lower_inclusive,bin_upper_inclusive_last_otherwise_exclusive,count,fraction,total_tetrahedra,minimum_sicn,fraction_below_0p20,exact_zone_volume_mm3,effective_h_mm,global_gate,monitored_zone_min_0p20_gate,warning
EXACT_ZONE,C07-MATRIX,0.0,0.1,0,0.0,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.1,0.2,0,0.0,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.2,0.3,97,0.00018857763858026312,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.3,0.4,387,0.0007523664549542456,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.4,0.5,1317,0.002560378866084603,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.5,0.6,8261,0.016060204869191273,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.6,0.7,38145,0.07415767034684677,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.7,0.8,111999,0.21773718498299885,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.8,0.9,211577,0.41132671173088997,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.9,1.0,142594,0.277216905110454,514377,0.200697336244127,0.0,81022.70067694574,0.5400596425698392,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.0,0.1,1,2.4596010527092506e-05,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.1,0.2,4,9.838404210837003e-05,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.2,0.3,0,0.0,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.3,0.4,4,9.838404210837003e-05,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.4,0.5,11,0.0002705561157980176,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.5,0.6,255,0.0062719826844085886,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.6,0.7,1801,0.0442974149592936,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.7,0.8,8005,0.1968910642693755,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.8,0.9,18120,0.4456797107509162,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.9,1.0,12456,0.30636790712546424,40657,0.09461894062519195,0.00012298005263546252,91.72799999999998,0.13115621194886184,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.0,0.1,0,0.0,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.1,0.2,0,0.0,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.2,0.3,0,0.0,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.3,0.4,1,0.00025746652935118434,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.4,0.5,2,0.0005149330587023687,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.5,0.6,30,0.007723995880535531,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.6,0.7,257,0.06616889804325438,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.7,0.8,894,0.2301750772399588,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.8,0.9,1785,0.45957775489186403,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.9,1.0,915,0.23558187435633368,3884,0.39497786713570765,0.0,8.10544381331377,0.12779068343670885,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.0,0.1,1,8.884150675195451e-05,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.1,0.2,4,0.00035536602700781805,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.2,0.3,1,8.884150675195451e-05,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.3,0.4,4,0.00035536602700781805,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.4,0.5,3,0.00026652452025586353,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.5,0.6,75,0.006663113006396588,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.6,0.7,518,0.046019900497512436,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.7,0.8,2207,0.19607320540156362,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.8,0.9,5177,0.4599324804548685,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.9,1.0,3266,0.2901563610518834,11256,0.09458852041085175,0.00044420753375977256,18.614400000000007,0.1182555827446456,FAIL,FAIL,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.0,0.1,0,0.0,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.1,0.2,0,0.0,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.2,0.3,0,0.0,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.3,0.4,0,0.0,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.4,0.5,1,0.0002675943270002676,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.5,0.6,39,0.010436178753010436,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.6,0.7,242,0.06475782713406476,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.7,0.8,899,0.24056729997324056,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.8,0.9,1654,0.4426010168584426,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.9,1.0,902,0.24137008295424137,3737,0.4724536251239836,0.0,8.105443813313794,0.12944478760749697,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.0,0.1,0,0.0,3829,0.44557088126539857,0.0,8.105443813313775,0.12839964148013436,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.1,0.2,0,0.0,3829,0.44557088126539857,0.0,8.105443813313775,0.12839964148013436,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.2,0.3,0,0.0,3829,0.44557088126539857,0.0,8.105443813313775,0.12839964148013436,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.3,0.4,0,0.0,3829,0.44557088126539857,0.0,8.105443813313775,0.12839964148013436,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.4,0.5,1,0.00026116479498563595,3829,0.44557088126539857,0.0,8.105443813313775,0.12839964148013436,PASS,PASS,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
