j2_internal_deg,broadphase_pairs_requiring_boolean,colliding_pairs,sampled_pairwise_intersection_mm3,result,scope
24.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
25.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
25.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
26.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
26.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
27.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
27.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
28.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
28.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
29.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
29.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
30.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
30.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
31.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
31.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
32.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
32.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
33.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
33.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
34.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
34.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
35.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
35.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
36.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
36.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
37.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
37.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
38.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
38.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
39.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
39.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
40.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
40.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
41.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
41.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
42.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
42.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
43.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
43.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
44.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
44.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
45.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
45.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
46.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
46.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
47.0,2,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
47.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
48.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
48.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
49.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
49.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
50.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
50.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
51.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
51.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
52.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
52.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
53.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
53.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
54.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
54.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
55.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
55.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
56.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
56.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
57.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
57.5,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
58.0,1,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
58.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
59.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
59.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
60.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
60.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
61.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
61.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
62.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
62.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
63.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
63.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
64.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
64.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
65.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
65.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
66.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
66.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
67.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
67.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
68.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
68.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
69.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
69.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
70.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
70.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
71.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
71.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
72.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
72.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
73.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
73.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
74.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
74.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
75.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
75.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
76.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
76.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
77.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
77.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
78.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
78.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
79.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
79.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
80.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
80.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
81.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
81.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
82.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
82.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
83.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
83.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
84.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
84.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
85.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
85.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
86.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
86.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
87.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
87.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
88.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
88.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
89.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
89.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
90.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
90.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
91.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
91.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
92.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
92.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
93.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
93.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
94.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
94.5,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
95.0,0,,0.000000,PASS,"0.5-deg dense self-collision screen; intentional J2 frame/body interfaces excluded; provisional soft limit 120 deg; cables, tools, guards, stops and between-sample proof excluded"
