quadrature_order,zone_id,volume_tag_diagnostic_only,quadrature_samples,wrong_or_zero_count,normalized_floor_fail_count,minimum_determinant,minimum_normalized_determinant,normalized_floor,actual_gmsh_tet10_quadrature_gate,full_reference_domain_positivity,warning
4,C07-PE-SOUTH-EAST-R2,11,39798,0,0,0.0016301604781226375,0.034061340988000934,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H2-SINGULAR-RIM-BACK,12,37378,0,0,0.0021193758499079667,0.02499369242902086,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H1-SINGULAR-RIM-BACK,13,37356,0,0,0.0026465108894306263,0.021223144153328048,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,E2-SINGULAR-RIM-BACK,14,59037,0,0,0.001992958225985913,0.013913473208415569,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H4-SINGULAR-RIM-BACK,15,37763,0,0,0.0021191673797058214,0.01818654752218968,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,E1-SINGULAR-RIM-BACK,16,58982,0,0,0.0023040579337286686,0.014183247090822472,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H3-SINGULAR-RIM-BACK,17,38082,0,0,0.0023558347881318504,0.017846637436298027,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,C07-PE-WEST-STRAIGHT,18,488158,0,0,4.8724985476411625e-05,0.0018631908036342033,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,C07-PE-NORTH-WEST-R2,19,40128,0,0,0.0009574891407911575,0.03129495640351918,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,C07-PE-EAST-STRAIGHT,20,478577,0,0,4.7264453533924555e-05,0.0013478963237247145,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,C07-PE-NORTH-EAST-R2,21,40150,0,0,0.0016055900890988295,0.03274653908879805,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H2-SINGULAR-RIM-FRONT,22,38522,0,0,0.0013757951762214974,0.022834277674746394,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H1-SINGULAR-RIM-FRONT,23,37202,0,0,0.0019892936160685374,0.022114158261041204,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H4-SINGULAR-RIM-FRONT,24,38764,0,0,0.0024300981177515332,0.020495591862428147,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,H3-SINGULAR-RIM-FRONT,25,37950,0,0,0.001780073111651091,0.021255937028381584,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,C07-PE-NORTH-STRAIGHT,26,149270,0,0,5.477353685404871e-05,0.0011233311642245385,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,E2-SINGULAR-RIM-FRONT,27,52998,0,0,0.0023022613182399985,0.010069834580857626,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
4,E1-SINGULAR-RIM-FRONT,28,53086,0,0,0.002464762342877867,0.010069834583451736,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PF,1,4825728,0,0,0.0016472912641872918,0.03302119914468144,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H1-LIGAMENT,2,545136,0,0,0.012563618432580831,0.02650142706605514,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H2-LIGAMENT,3,545376,0,0,0.011100816509133929,0.025961968700148826,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H3-LIGAMENT,4,543144,0,0,0.011996481058871585,0.026199358743102464,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H4-LIGAMENT,5,546984,0,0,0.011369063832158324,0.025299994935694122,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E1-LIGAMENT,6,371232,0,0,0.010763366356338037,0.023682425250594576,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E2-LIGAMENT,7,372504,0,0,0.013953892522128097,0.02632620153479671,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-MATRIX,8,18002280,0,0,0.00037761637671770976,0.0056248053264001145,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-SOUTH-WEST-R2,9,83280,0,0,0.0010892718792989222,0.022216809535850413,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-SOUTH-STRAIGHT,10,311424,0,0,3.123455659444733e-05,0.0006518971596461015,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-SOUTH-EAST-R2,11,86832,0,0,0.0016301604781219798,0.03402517489082695,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H2-SINGULAR-RIM-BACK,12,81552,0,0,0.0020755120874086505,0.02493441831173126,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H1-SINGULAR-RIM-BACK,13,81504,0,0,0.002612523426662035,0.021223138640070607,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E2-SINGULAR-RIM-BACK,14,128808,0,0,0.0019929582259857986,0.013894705245486742,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H4-SINGULAR-RIM-BACK,15,82392,0,0,0.002075289157627879,0.01814549724951847,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E1-SINGULAR-RIM-BACK,16,128688,0,0,0.0022864685927779915,0.014157612000634185,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H3-SINGULAR-RIM-BACK,17,83088,0,0,0.0023172838395423305,0.017666141678968267,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-WEST-STRAIGHT,18,1065072,0,0,2.78004542624572e-05,0.0010629018954585675,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-NORTH-WEST-R2,19,87552,0,0,0.0009574891407911077,0.03097913537770606,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-EAST-STRAIGHT,20,1044168,0,0,2.6966831619950182e-05,0.0007686636763080582,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-NORTH-EAST-R2,21,87600,0,0,0.0016055900890982909,0.03258473524350365,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H2-SINGULAR-RIM-FRONT,22,84048,0,0,0.0013384214519237088,0.022351593390974943,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H1-SINGULAR-RIM-FRONT,23,81168,0,0,0.0019358365325341106,0.021844078845356246,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H4-SINGULAR-RIM-FRONT,24,84576,0,0,0.0023982606367126294,0.020271977882504632,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,H3-SINGULAR-RIM-FRONT,25,82800,0,0,0.0017800731116511133,0.021045000018104044,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,C07-PE-NORTH-STRAIGHT,26,325680,0,0,3.1251243387072414e-05,0.0006407553374866954,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E2-SINGULAR-RIM-FRONT,27,115632,0,0,0.0023022613182399824,0.010058716751672057,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
6,E1-SINGULAR-RIM-FRONT,28,115824,0,0,0.002456609319123971,0.010058716754297746,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PF,1,8646096,0,0,0.001647291264187297,0.03302119914467832,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H1-LIGAMENT,2,976702,0,0,0.012532704698077303,0.026501427066054375,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H2-LIGAMENT,3,977132,0,0,0.011100816509133497,0.02596196870014836,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H3-LIGAMENT,4,973133,0,0,0.011996481058871591,0.026199358743103696,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H4-LIGAMENT,5,980013,0,0,0.011369063832158625,0.025299994935695187,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E1-LIGAMENT,6,665124,0,0,0.010712762056084811,0.023682425250594427,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E2-LIGAMENT,7,667403,0,0,0.013953892522127899,0.02626004570601559,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-MATRIX,8,32254085,0,0,0.0003776163767175839,0.0019047231342788952,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-SOUTH-WEST-R2,9,149210,0,0,0.0010437111527541337,0.022216809535851173,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-SOUTH-STRAIGHT,10,557968,0,0,4.562132302285133e-06,9.527396286100908e-05,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-SOUTH-EAST-R2,11,155574,0,0,0.0016301604781222257,0.03398402887584227,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H2-SINGULAR-RIM-BACK,12,146114,0,0,0.0020257343811215913,0.02486707134578195,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H1-SINGULAR-RIM-BACK,13,146028,0,0,0.0025739585295938565,0.02122313238512669,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E2-SINGULAR-RIM-BACK,14,230781,0,0,0.001992958225985687,0.013873448404199792,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H4-SINGULAR-RIM-BACK,15,147619,0,0,0.0020254950463214306,0.018098947451874323,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E1-SINGULAR-RIM-BACK,16,230566,0,0,0.002266511740168182,0.014128437981563711,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
