scope,zone_id,bin_lower_inclusive,bin_upper_inclusive_last_otherwise_exclusive,count,fraction,total_tetrahedra,minimum_sicn,fraction_below_0p20,exact_zone_volume_mm3,effective_h_mm,global_gate,monitored_zone_min_0p20_gate,warning
EXACT_ZONE,C07-MATRIX,0.8,0.9,343853,0.45841260107053106,750095,0.20051980782252937,0.0,81022.70067694574,0.47624469192605606,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-MATRIX,0.9,1.0,250950,0.33455762270112455,750095,0.20051980782252937,0.0,81022.70067694574,0.47624469192605606,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.0,0.1,1,2.298480704254488e-05,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.1,0.2,5,0.00011492403521272439,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.2,0.3,0,0.0,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.3,0.4,2,4.596961408508976e-05,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.4,0.5,11,0.00025283287746799365,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.5,0.6,161,0.0037005539338497255,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.6,0.7,1719,0.03951088330613464,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.7,0.8,8920,0.2050244788195003,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.8,0.9,20170,0.4636035580481302,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-EAST-STRAIGHT,0.9,1.0,12518,0.28772381455857676,43507,0.09785319957089106,0.00013790884225526925,91.72799999999998,0.1282274273057942,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.0,0.1,0,0.0,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.1,0.2,0,0.0,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.2,0.3,0,0.0,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.3,0.4,0,0.0,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.4,0.5,6,0.0016438356164383563,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.5,0.6,45,0.012328767123287671,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.6,0.7,311,0.0852054794520548,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.7,0.8,967,0.26493150684931505,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.8,0.9,1629,0.4463013698630137,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-EAST-R2,0.9,1.0,692,0.18958904109589042,3650,0.42217267992011165,0.0,8.10544381331377,0.130465188189493,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.0,0.1,2,0.00014738393515106854,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.1,0.2,2,0.00014738393515106854,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.2,0.3,1,7.369196757553427e-05,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.3,0.4,5,0.00036845983787767134,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.4,0.5,2,0.00014738393515106854,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.5,0.6,36,0.0026529108327192335,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.6,0.7,364,0.026823876197494472,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.7,0.8,2178,0.16050110537951362,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.8,0.9,6200,0.45689019896831246,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-STRAIGHT,0.9,1.0,4780,0.3522476050110538,13570,0.09456511258889982,0.0002947678703021371,18.614400000000007,0.11111083162679777,FAIL,FAIL,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.0,0.1,0,0.0,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.1,0.2,0,0.0,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.2,0.3,0,0.0,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.3,0.4,0,0.0,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.4,0.5,3,0.0008223684210526315,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.5,0.6,59,0.01617324561403509,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.6,0.7,281,0.07702850877192982,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.7,0.8,988,0.2708333333333333,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.8,0.9,1636,0.44846491228070173,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-NORTH-WEST-R2,0.9,1.0,681,0.18667763157894737,3648,0.4577244713481714,0.0,8.105443813313794,0.13048902615607325,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.0,0.1,0,0.0,3618,0.4138066160017586,0.0,8.105443813313775,0.13084870004298502,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.1,0.2,0,0.0,3618,0.4138066160017586,0.0,8.105443813313775,0.13084870004298502,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.2,0.3,0,0.0,3618,0.4138066160017586,0.0,8.105443813313775,0.13084870004298502,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
EXACT_ZONE,C07-PE-SOUTH-EAST-R2,0.3,0.4,0,0.0,3618,0.4138066160017586,0.0,8.105443813313775,0.13084870004298502,PASS,PASS,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
