axis_id,bus_id,actuator_model,current_limit_raw_candidate,candidate_current_a,published_stall_current_a,published_stall_torque_nm,transmission_ratio,transmission_efficiency_assumption,current_limited_linear_endpoint_nm,development_endpoint_screen_nm,endpoint_to_screen_ratio,screen_result,output_no_load_speed_deg_s,connector_catalog_boundary,calculation_boundary,authority,warning
L_HIP_PITCH,RS-LLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,1.500,0.850,6.437501,5.897670,1.091533,PASS,156.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_KNEE_PITCH,RS-LLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,2.500,0.850,10.729168,10.110291,1.061213,PASS,93.600,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,RS-LLEG,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,2.500,0.850,7.571049,5.897670,1.283736,PASS,110.400,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_ROLL,RS-LLEG,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,2.000,0.850,6.056839,4.212621,1.437784,PASS,138.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_SHOULDER_PITCH,RS-RARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,1.500,0.850,4.542629,2.521697,1.801418,PASS,184.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_SHOULDER_ROLL,RS-RARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,1.500,0.850,4.542629,2.462263,1.844900,PASS,184.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ELBOW_PITCH,RS-RARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,1.000,1.000,3.562847,1.050918,3.390223,PASS,276.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_WRIST_ROTATION,TTL-RDIST,ROBOTIS XC330-T288-T,700,0.700000,0.880,1.000,1.000,1.000,0.795455,0.265177,2.999712,PASS,426.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_GRIPPER,TTL-RDIST,ROBOTIS XC330-T288-T,700,0.700000,0.880,1.000,1.000,1.000,0.795455,SELECTION REQUIRED,N/A,NOT APPLICABLE,426.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_YAW,RS-RLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,1.000,1.000,5.049020,0.000000,N/A,NOT APPLICABLE,234.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_ROLL,RS-RLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,2.000,0.850,8.583334,6.241573,1.375188,PASS,117.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_PITCH,RS-RLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,1.500,0.850,6.437501,5.897670,1.091533,PASS,156.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_KNEE_PITCH,RS-RLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,9.900,2.500,0.850,10.729168,10.110291,1.061213,PASS,93.600,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_PITCH,RS-RLEG,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,2.500,0.850,7.571049,5.897670,1.283736,PASS,110.400,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_ROLL,RS-RLEG,ROBOTIS XM430-W350-R,743,1.998670,2.300,4.100,2.000,0.850,6.056839,4.212621,1.437784,PASS,138.000,JST EH 3 A SERIES BASIS; APPLICATION DERATING/THERMAL PROOF OPEN,LINEAR INTERPOLATION TO PUBLISHED 12 V STALL ENDPOINT; NOT CONTINUOUS TORQUE OR EXTERNAL-CURRENT PROOF,"NO CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - CURRENT/TORQUE ARCHITECTURE CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
