axis_id,bus_id,actuator_model,candidate_internal_limit_a,published_stall_endpoint_a,one_way_planning_length_mm,candidate_conductor,loop_resistance_20c_ohm,drop_at_candidate_cap_20c_v,loss_at_candidate_cap_20c_w,jst_3a_headline_minus_cap_a,headline_margin_is_ampacity_credit,normal_rms_a,fault_current_a,hot_bundled_ampacity,branch_protection,execution_state,authority,warning
L_HIP_PITCH,RS-LLEG,ROBOTIS XH540-W270-R,2.499010,4.900,241.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.038164,0.095373,0.238337,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_KNEE_PITCH,RS-LLEG,ROBOTIS XH540-W270-R,2.499010,4.900,429.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.067868,0.169603,0.423840,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_ANKLE_PITCH,RS-LLEG,ROBOTIS XM430-W350-R,1.998670,2.300,612.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.096782,0.193436,0.386614,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_ANKLE_ROLL,RS-LLEG,ROBOTIS XM430-W350-R,1.998670,2.300,660.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.104366,0.208594,0.416910,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_SHOULDER_PITCH,RS-RARM,ROBOTIS XM430-W350-R,1.998670,2.300,114.724,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.018126,0.036229,0.072409,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_SHOULDER_ROLL,RS-RARM,ROBOTIS XM430-W350-R,1.998670,2.300,142.724,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.022550,0.045071,0.090081,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ELBOW_PITCH,RS-RARM,ROBOTIS XM430-W350-R,1.998670,2.300,320.724,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.050674,0.101281,0.202428,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_WRIST_ROTATION,TTL-RDIST,ROBOTIS XC330-T288-T,0.700000,0.880,490.672,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.077526,0.054268,0.037988,2.300000,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_GRIPPER,TTL-RDIST,ROBOTIS XC330-T288-T,0.700000,0.880,561.672,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.088744,0.062121,0.043485,2.300000,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_YAW,RS-RLEG,ROBOTIS XH540-W270-R,2.499010,4.900,145.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.022996,0.057468,0.143612,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_ROLL,RS-RLEG,ROBOTIS XH540-W270-R,2.499010,4.900,193.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.030580,0.076420,0.190975,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_PITCH,RS-RLEG,ROBOTIS XH540-W270-R,2.499010,4.900,241.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.038164,0.095373,0.238337,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_KNEE_PITCH,RS-RLEG,ROBOTIS XH540-W270-R,2.499010,4.900,429.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.067868,0.169603,0.423840,0.500990,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ANKLE_PITCH,RS-RLEG,ROBOTIS XM430-W350-R,1.998670,2.300,612.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.096782,0.193436,0.386614,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ANKLE_ROLL,RS-RLEG,ROBOTIS XM430-W350-R,1.998670,2.300,660.546,DYNAMIC: igus CF130.03.02.UL to Molex 430250200/430300001; FIXED PIGTAIL: Alpha Wire 3051 to Molex 430200200/430310001 and JST EH; CF9.UL.02.02 REJECTED FOR ACTUATOR POWER,0.104366,0.208594,0.416910,1.001330,"NO - AWG22 SIZE MATCH DOES NOT RELEASE APPLICATION AMPACITY, CRIMP OR TEMPERATURE RISE",SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - PROTECTION AND CONDUCTOR ARCHITECTURE ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
