member_id,subsystem,role,candidate_profile,center_x_mm,center_y_mm,center_z_mm,size_x_mm,size_y_mm,size_z_mm,cut_length_mm,quantity,end_preparation,joint_ids,cut_released,warning
DR-L-VI,DOOR L,INNER STILE,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-26,-457,700,40,40,1280,1280,1,SQUARE CUT + ANCHOR COUNTERBORES,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-L-HB,DOOR L,BOTTOM RAIL,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-279,-457,80,466,40,40,466,1,SQUARE CUT,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-L-HT,DOOR L,TOP RAIL,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-279,-457,1320,466,40,40,466,1,SQUARE CUT,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-R-VO,DOOR R,OUTER STILE,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,26,-457,700,40,40,1280,1280,1,SQUARE CUT + ANCHOR COUNTERBORES,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-R-VI,DOOR R,INNER STILE,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,532,-457,700,40,40,1280,1280,1,SQUARE CUT + ANCHOR COUNTERBORES,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-R-HB,DOOR R,BOTTOM RAIL,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,279,-457,80,466,40,40,466,1,SQUARE CUT,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
DR-R-HT,DOOR R,TOP RAIL,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,279,-457,1320,466,40,40,466,1,SQUARE CUT,DOOR-ANCHOR JOINTS,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
PF-XF,SUPPORT/CRADLE,PLATFORM FRONT,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,0,-310,50,620,40,40,620,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
PF-XR,SUPPORT/CRADLE,PLATFORM REAR,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,0,310,50,620,40,40,620,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
PF-YL,SUPPORT/CRADLE,PLATFORM LEFT,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-310,0,50,40,580,40,580,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
PF-YR,SUPPORT/CRADLE,PLATFORM RIGHT,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,310,0,50,40,580,40,580,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-BASE,SUPPORT/CRADLE,CRADLE BASE CROSSMEMBER,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,0,185,90,400,40,40,400,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-POST-L,SUPPORT/CRADLE,CRADLE LEFT POST,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-95,185,290,40,40,400,400,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-POST-R,SUPPORT/CRADLE,CRADLE RIGHT POST,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,95,185,290,40,40,400,400,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-ARM-L,SUPPORT/CRADLE,CRADLE LEFT CANTILEVER,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,-70,95,510,40,220,40,220,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-ARM-R,SUPPORT/CRADLE,CRADLE RIGHT CANTILEVER,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,70,95,510,40,220,40,220,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
CR-BRACE,SUPPORT/CRADLE,CRADLE POST CROSS-BRACE,80/20 40-4040-Lite; 40 x 40 mm; 6063-T6,0,185,450,230,40,40,230,1,SQUARE CUT + JOINT-SPECIFIC MACHINING,SEE CRADLE-HARDWARE-REGISTER,NO - DFM/FAI REQUIRED,"PRELIMINARY - UNBUILT FASTENED CELL HARDWARE CANDIDATE - PURCHASED-PART ENVELOPES ARE NOT MANUFACTURING MODELS - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
