pair_id,axis_id,bus_id,positive_net,return_net,source_boundary,inline_transition,destination_connector,destination_contacts,one_way_planning_length_mm,round_trip_planning_length_mm,length_basis,conductor_selection,authority
PAIR-R_ANKLE_PITCH,R_ANKLE_PITCH,RS-RLEG,R_ANKLE_PITCH_VDD,RS-RLEG_RET,J-WPS-RS-RLEG-OUT-5,J-TR-DYN-R_ANKLE_PITCH MATES J-TR-PIG-R_ANKLE_PITCH,J-ACT-R_ANKLE_PITCH,1=RETURN; 2=VDD,267.754,535.508,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_ANKLE_ROLL,R_ANKLE_ROLL,RS-RLEG,R_ANKLE_ROLL_VDD,RS-RLEG_RET,J-WPS-RS-RLEG-OUT-6,J-TR-DYN-R_ANKLE_ROLL MATES J-TR-PIG-R_ANKLE_ROLL,J-ACT-R_ANKLE_ROLL,1=RETURN; 2=VDD,287.696,575.392,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-L_SHOULDER_PITCH,L_SHOULDER_PITCH,RS-LARM,L_SHOULDER_PITCH_VDD,RS-LARM_RET,J-WPS-RS-LARM-OUT-1,J-TR-DYN-L_SHOULDER_PITCH MATES J-TR-PIG-L_SHOULDER_PITCH,J-ACT-L_SHOULDER_PITCH,1=RETURN; 2=VDD,114.724,229.447,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-L_SHOULDER_ROLL,L_SHOULDER_ROLL,RS-LARM,L_SHOULDER_ROLL_VDD,RS-LARM_RET,J-WPS-RS-LARM-OUT-2,J-TR-DYN-L_SHOULDER_ROLL MATES J-TR-PIG-L_SHOULDER_ROLL,J-ACT-L_SHOULDER_ROLL,1=RETURN; 2=VDD,114.724,229.447,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-L_ELBOW_PITCH,L_ELBOW_PITCH,RS-LARM,L_ELBOW_PITCH_VDD,RS-LARM_RET,J-WPS-RS-LARM-OUT-3,J-TR-DYN-L_ELBOW_PITCH MATES J-TR-PIG-L_ELBOW_PITCH,J-ACT-L_ELBOW_PITCH,1=RETURN; 2=VDD,144.750,289.499,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_SHOULDER_PITCH,R_SHOULDER_PITCH,RS-RARM,R_SHOULDER_PITCH_VDD,RS-RARM_RET,J-WPS-RS-RARM-OUT-1,J-TR-DYN-R_SHOULDER_PITCH MATES J-TR-PIG-R_SHOULDER_PITCH,J-ACT-R_SHOULDER_PITCH,1=RETURN; 2=VDD,114.724,229.447,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_SHOULDER_ROLL,R_SHOULDER_ROLL,RS-RARM,R_SHOULDER_ROLL_VDD,RS-RARM_RET,J-WPS-RS-RARM-OUT-2,J-TR-DYN-R_SHOULDER_ROLL MATES J-TR-PIG-R_SHOULDER_ROLL,J-ACT-R_SHOULDER_ROLL,1=RETURN; 2=VDD,114.724,229.447,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_ELBOW_PITCH,R_ELBOW_PITCH,RS-RARM,R_ELBOW_PITCH_VDD,RS-RARM_RET,J-WPS-RS-RARM-OUT-3,J-TR-DYN-R_ELBOW_PITCH MATES J-TR-PIG-R_ELBOW_PITCH,J-ACT-R_ELBOW_PITCH,1=RETURN; 2=VDD,144.750,289.499,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-WAIST_YAW,WAIST_YAW,RS-WAIST,WAIST_YAW_VDD,RS-WAIST_RET,J-WPS-RS-WAIST-OUT-1,J-TR-DYN-WAIST_YAW MATES J-TR-PIG-WAIST_YAW,J-ACT-WAIST_YAW,1=RETURN; 2=VDD,74.615,149.231,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-L_WRIST_ROTATION,L_WRIST_ROTATION,TTL-LDIST,L_WRIST_ROTATION_VDD,TTL-LDIST_RET,J-WPS-TTL-LDIST-OUT-1,J-TR-DYN-L_WRIST_ROTATION MATES J-TR-PIG-L_WRIST_ROTATION,J-ACT-L_WRIST_ROTATION,1=RETURN; 2=VDD,267.381,534.762,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-L_GRIPPER,L_GRIPPER,TTL-LDIST,L_GRIPPER_VDD,TTL-LDIST_RET,J-WPS-TTL-LDIST-OUT-2,J-TR-DYN-L_GRIPPER MATES J-TR-PIG-L_GRIPPER,J-ACT-L_GRIPPER,1=RETURN; 2=VDD,307.725,615.449,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_WRIST_ROTATION,R_WRIST_ROTATION,TTL-RDIST,R_WRIST_ROTATION_VDD,TTL-RDIST_RET,J-WPS-TTL-RDIST-OUT-1,J-TR-DYN-R_WRIST_ROTATION MATES J-TR-PIG-R_WRIST_ROTATION,J-ACT-R_WRIST_ROTATION,1=RETURN; 2=VDD,267.381,534.762,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-R_GRIPPER,R_GRIPPER,TTL-RDIST,R_GRIPPER_VDD,TTL-RDIST_RET,J-WPS-TTL-RDIST-OUT-2,J-TR-DYN-R_GRIPPER MATES J-TR-PIG-R_GRIPPER,J-ACT-R_GRIPPER,1=RETURN; 2=VDD,307.725,615.449,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-HEAD_PAN,HEAD_PAN,TTL-HEAD,HEAD_PAN_VDD,TTL-HEAD_RET,J-WPS-TTL-HEAD-OUT-1,J-TR-DYN-HEAD_PAN MATES J-TR-PIG-HEAD_PAN,J-ACT-HEAD_PAN,1=RETURN; 2=VDD,74.325,148.650,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
PAIR-HEAD_TILT,HEAD_TILT,TTL-HEAD,HEAD_TILT_VDD,TTL-HEAD_RET,J-WPS-TTL-HEAD-OUT-2,J-TR-DYN-HEAD_TILT MATES J-TR-PIG-HEAD_TILT,J-ACT-HEAD_TILT,1=RETURN; 2=VDD,113.709,227.418,POWER-CORRIDOR START TO AXIS DATUM PLUS 28 mm LOCAL LOOP; CUT LENGTH/SLACK NOT RELEASED,CANDIDATE SPLIT: CF130 MOVING PAIR + FIXED MICRO-FIT TRANSITION + RESTRAINED ALPHA 3051 PIGTAIL; NOT RELEASED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
